,Attrition_Flag,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Gender_F,Gender_M,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
5830,0,53,1,36,3,2,2,1688.0,4375,69,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5831,0,46,2,27,6,3,3,9881.0,4725,85,3.02,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
5832,0,39,4,26,6,2,0,4534.0,4211,66,3.22,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5833,0,57,4,51,5,3,3,3545.0,3691,69,6.48,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5834,0,57,2,49,4,2,2,1857.0,4681,71,13.43,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5835,0,56,4,51,5,1,1,3334.0,4284,73,6.22,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5836,1,55,3,32,5,3,4,2496.0,2590,50,13.21,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5837,0,41,3,37,3,1,2,1438.3,4053,66,8.52,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5838,1,45,4,27,3,2,2,1438.3,2429,38,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5839,0,52,3,46,4,2,2,9357.0,4173,77,2.17,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5840,0,40,2,36,3,2,3,2423.0,4258,80,11.31,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5841,0,45,1,36,5,2,2,1936.0,4773,80,13.53,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5842,0,43,1,25,4,3,3,1783.0,3861,81,9.29,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5843,0,59,0,36,4,1,2,1438.3,4155,62,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5844,0,56,2,46,4,1,3,1438.3,4333,84,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5845,0,44,2,36,6,3,2,10580.0,4721,81,1.37,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
5846,0,54,2,48,5,3,2,4597.0,3507,68,4.46,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5847,0,49,4,44,4,2,3,1656.0,4408,79,9.21,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5848,0,39,0,23,5,3,2,3279.0,5048,75,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5849,0,49,3,44,6,2,3,2578.0,4683,89,10.17,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5850,0,44,4,30,3,3,3,4068.0,5161,83,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5851,1,42,4,36,5,2,3,2128.0,2289,41,4.08,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5852,1,45,2,31,4,3,4,2704.0,2362,39,13.57,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5853,0,38,3,29,4,1,0,1878.0,4650,71,11.04,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
5854,0,46,3,40,3,3,3,10600.0,4697,67,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
5855,1,58,0,36,3,2,6,9909.0,1844,41,0.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
5856,0,57,1,50,3,2,3,1665.0,4420,86,0.59,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5857,1,50,1,42,1,3,2,1656.0,2073,44,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5858,0,53,1,36,3,3,4,14111.0,2950,64,1.13,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
5859,0,52,1,42,4,2,3,2012.0,3822,68,10.11,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5860,0,43,2,31,6,1,1,2837.0,4279,83,10.37,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5861,0,40,3,28,6,2,2,1709.0,4981,79,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5862,0,49,1,31,5,2,1,5714.0,4331,85,2.32,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5863,0,41,3,32,4,1,3,5071.0,3358,62,3.26,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5864,0,51,3,44,3,3,3,24028.0,3531,73,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5865,0,31,2,13,5,3,3,13882.0,4798,82,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
5866,0,49,3,41,3,2,2,3585.0,4399,78,0.26,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
5867,0,40,3,34,4,2,2,9124.0,4564,65,3.53,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5868,0,45,4,35,4,2,2,2705.0,4749,80,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
5869,0,56,1,36,4,3,2,1936.0,4578,70,9.29,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5870,0,49,3,41,5,2,3,8051.0,4370,83,4.26,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5871,0,36,1,36,5,1,3,3635.0,4045,62,7.25,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5872,0,46,1,37,4,2,2,2532.0,4143,71,9.47,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5873,0,54,4,41,3,1,3,2028.0,4030,78,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5874,1,42,4,24,3,2,3,4304.0,1788,36,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5875,0,46,3,39,4,1,2,6644.0,4659,76,5.13,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
5876,0,45,5,33,3,1,3,1830.0,4838,71,5.55,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5877,0,37,2,23,4,3,3,7607.0,4495,77,4.45,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
5878,1,55,3,36,3,3,5,2060.0,1976,44,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5879,0,49,2,40,3,2,2,1438.3,4457,84,1.03,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5880,0,41,4,28,4,3,3,3126.0,3662,74,8.01,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5881,0,47,4,27,4,6,3,6885.0,3804,67,3.54,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5882,1,42,4,36,4,3,4,1871.0,2593,48,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
5883,0,31,0,17,4,2,3,2787.0,4358,89,10.32,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5884,0,50,2,45,6,3,2,1867.0,4097,70,13.12,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5885,1,41,3,32,3,2,3,1438.3,1852,38,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5886,1,47,4,40,6,4,3,2473.0,2133,44,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5887,0,40,4,30,6,3,2,4640.0,3870,70,5.35,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5888,0,47,4,29,6,3,0,2712.0,5201,82,14.49,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5889,1,46,3,30,3,2,1,8869.0,1935,40,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
5890,1,51,4,41,2,3,5,3853.0,2443,38,3.01,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
5891,0,53,3,43,4,2,3,1438.3,4606,86,8.21,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5892,1,50,3,36,3,2,3,14409.0,2351,39,0.35,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5893,1,59,1,36,5,3,3,1665.0,2748,40,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5894,0,43,3,31,6,1,3,2639.0,4892,85,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5895,0,59,2,48,6,1,1,2338.0,3964,69,1.07,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5896,0,51,1,40,3,3,0,2774.0,4802,91,8.11,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5897,0,57,1,46,6,1,1,4283.0,4689,65,1.54,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5898,1,47,4,42,3,4,3,6263.0,2613,50,6.42,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5899,0,35,2,23,6,3,3,2317.0,4161,71,9.22,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5900,0,55,2,43,5,2,1,2239.0,4540,73,9.58,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
5901,0,41,1,32,6,3,3,2225.0,4917,84,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5902,0,51,3,41,6,2,3,1519.0,4927,73,12.36,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5903,0,48,5,36,4,2,3,5495.0,5125,85,0.4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
5904,0,51,3,35,6,1,1,2141.0,4317,64,9.09,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5905,0,43,2,29,4,1,2,2616.0,5219,63,11.23,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5906,0,39,3,25,3,1,1,5494.0,3566,81,4.07,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
5907,1,52,3,40,3,5,1,2003.0,2343,42,14.26,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5908,0,47,4,36,3,1,2,2092.0,4130,80,11.57,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5909,0,44,0,36,6,3,2,6606.0,4493,68,6.21,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5910,0,42,4,23,3,3,2,7102.0,4083,68,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
5911,0,51,2,36,6,2,3,13812.0,3723,56,1.22,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
5912,0,56,1,36,5,3,2,7075.0,4160,75,3.57,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5913,0,44,1,40,6,1,2,4274.0,4820,60,6.33,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5914,0,47,3,31,5,1,3,2317.0,4894,89,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5915,1,51,2,36,3,3,3,1438.3,1939,49,7.26,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5916,0,47,4,37,5,3,3,2888.0,4345,75,0.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5917,0,44,4,34,4,1,2,12310.0,4176,76,0.54,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5918,0,48,4,36,4,3,3,1622.0,4164,66,1.17,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5919,1,45,4,34,3,2,1,1438.3,2153,35,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5920,0,40,3,23,6,2,2,12559.0,4700,71,0.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5921,0,56,1,46,4,3,3,2929.0,3875,67,7.19,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
5922,1,48,3,31,5,2,4,1438.3,1897,58,0.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
5923,0,50,1,40,4,1,2,2319.0,4099,74,7.22,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5924,0,37,2,22,4,3,3,7927.0,4094,85,2.06,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
5925,1,55,2,50,2,6,3,1720.0,2719,36,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
5926,0,38,3,30,5,1,3,3642.0,4517,79,3.19,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5927,0,49,3,44,5,1,2,3881.0,4177,66,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5928,0,47,3,41,6,2,2,6143.0,4330,72,3.07,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
5929,0,42,1,37,3,3,0,1438.3,4154,78,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5930,0,52,4,39,6,3,1,2035.0,4643,86,1.06,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
5931,1,47,2,39,5,3,3,3899.0,2182,40,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5932,0,52,1,43,4,2,2,1981.0,3913,90,9.06,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5933,1,50,1,36,1,3,4,2422.0,2548,46,3.27,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5934,0,52,2,43,6,3,3,11964.0,4853,85,1.07,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5935,0,50,4,36,6,4,3,3862.0,4058,81,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
5936,0,46,2,36,5,4,2,33142.0,4347,63,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5937,0,40,2,36,3,4,2,34516.0,3564,73,0.42,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
5938,1,42,4,32,6,3,3,3454.0,2826,39,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5939,0,29,2,25,6,3,2,2732.0,4702,85,10.39,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5940,0,50,4,45,4,2,2,1687.0,4342,82,9.48,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
5941,1,43,3,36,4,2,4,3523.0,3174,44,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5942,0,40,4,36,4,3,2,5773.0,3732,71,5.51,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
5943,1,45,3,40,3,5,3,4462.0,2526,41,2.38,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
5944,0,35,3,30,5,2,2,3976.0,4419,75,0.45,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5945,0,55,3,36,3,3,3,2679.0,4943,85,1.25,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5946,0,49,4,29,6,3,2,1564.0,5172,78,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5947,0,53,2,47,5,2,3,1536.0,4133,78,7.54,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5948,0,46,5,37,6,2,1,2375.0,4087,66,8.24,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5949,0,50,3,42,4,3,3,2719.0,4172,65,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5950,0,53,4,45,5,3,1,3369.0,5220,78,1.12,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5951,0,58,1,36,5,1,1,3173.0,3797,75,0.54,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5952,0,47,2,36,4,2,2,3139.0,4892,95,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
5953,1,50,3,33,3,3,4,2140.0,2915,50,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5954,0,56,3,46,4,3,2,2258.0,4803,72,0.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5955,0,48,3,43,5,1,1,2423.0,4035,74,12.14,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5956,0,55,1,37,4,3,3,2376.0,4301,79,13.49,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5957,0,38,1,28,4,5,2,1690.0,3928,69,14.23,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5958,1,46,3,34,2,3,2,8583.0,1794,31,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5959,0,52,3,34,5,2,1,2996.0,4724,66,11.57,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5960,0,49,1,39,6,3,2,2880.0,4334,81,11.33,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5961,0,48,4,38,4,3,1,34516.0,4814,71,0.41,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5962,0,36,2,23,5,2,3,6966.0,4855,69,0.13,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5963,1,36,3,24,2,2,3,11316.0,2595,49,2.21,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
5964,0,38,0,30,4,2,1,1438.3,4247,84,11.37,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5965,0,44,1,39,3,2,3,11362.0,3197,61,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5966,1,52,0,46,6,4,3,7210.0,2516,36,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
5967,0,55,4,36,5,3,3,7790.0,4835,84,1.37,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5968,0,37,2,18,3,3,1,2023.0,4391,79,13.04,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5969,0,51,3,45,5,2,3,9117.0,3837,75,2.18,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5970,0,41,2,36,4,1,2,1801.0,3797,74,8.42,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
5971,0,51,2,37,6,6,3,8787.0,4537,75,2.04,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5972,0,40,4,36,6,1,3,27436.0,4051,81,0.23,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
5973,0,65,2,53,6,3,2,2195.0,4205,65,14.33,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5974,0,46,4,34,5,3,2,13734.0,4283,67,0.41,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5975,0,45,4,34,6,2,3,2731.0,3915,66,11.24,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5976,0,49,3,45,3,2,0,2453.0,4185,66,10.25,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5977,0,49,3,36,6,3,3,7451.0,4960,97,3.27,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5978,0,41,3,35,3,3,3,2644.0,4081,72,11.19,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5979,1,41,4,28,3,2,3,34516.0,2022,52,0.24,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
5980,0,41,5,36,4,4,3,4575.0,4726,64,4.54,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5981,0,51,1,45,3,3,2,4860.0,4329,80,6.05,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5982,0,46,2,40,6,4,2,1438.3,3399,66,5.55,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5983,1,37,2,25,3,2,4,1690.0,2645,60,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5984,0,39,5,36,4,2,3,1438.3,4596,82,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5985,0,46,5,36,3,3,2,24512.0,4561,78,0.31,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5986,1,43,3,34,1,3,2,1654.0,2086,47,14.51,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5987,0,63,1,55,6,1,2,21430.0,3561,57,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5988,0,50,1,38,4,3,3,34516.0,3828,65,0.55,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
5989,0,37,4,27,6,3,2,1438.3,4446,86,8.48,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5990,0,33,2,36,5,2,3,2800.0,4253,83,9.17,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5991,0,44,4,36,3,2,2,3117.0,4391,85,7.29,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5992,0,44,2,34,6,3,3,2558.0,3792,78,13.08,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5993,1,47,3,39,2,3,2,10061.0,2802,52,0.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5994,0,45,4,36,4,1,3,3416.0,4121,83,3.33,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
5995,0,39,3,28,3,3,3,9371.0,4754,78,1.54,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
5996,0,47,3,36,3,1,2,3147.0,4465,82,12.59,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5997,0,52,3,37,4,2,2,1554.0,4997,79,9.56,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5998,1,47,5,40,5,4,5,3502.0,1895,42,0.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5999,0,49,4,40,4,2,2,2712.0,4678,74,10.22,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6000,0,59,0,51,6,1,0,1438.3,4817,81,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6001,0,39,3,36,6,3,2,3281.0,4109,69,8.33,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
6002,1,35,5,25,3,2,6,1438.3,2500,44,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
6003,0,39,2,26,5,3,3,2469.0,3837,74,1.14,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6004,0,41,4,35,4,2,3,3497.0,4345,72,0.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6005,0,46,4,38,4,2,3,2505.0,4384,80,0.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
6006,0,34,2,36,5,1,3,2763.0,4136,69,11.32,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
